test_name,risc0_proving_time_s,risc0_proving_time_ms,risc0_proof_size_kb,risc0_proof_size_bytes,risc0_peak_memory_gb,risc0_peak_memory_bytes,sp1_proving_time_s,sp1_proving_time_ms,sp1_proof_size_kb,sp1_proof_size_bytes,sp1_peak_memory_gb,sp1_peak_memory_bytes,time_speedup,time_diff_s,proof_size_ratio,proof_size_diff_kb,memory_ratio,memory_diff_gb,time_winner,proof_size_winner,memory_winner
test_worst_compute.py::test_worst_binop_simple[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_SUB-],40.892,40892.0,218.419921875,223662.0,718.3203125,771290562560.0,198.077,198077.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.20644496837088608,-157.185,0.15140337611752577,-1224.2158203125,1.5946339686779167,267.859375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_binop_simple[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_XOR-],33.774,33774.0,218.419921875,223662.0,598.3203125,642441543680.0,173.47,173470.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19469648930650835,-139.696,0.15140337611752577,-1224.2158203125,1.3323996590058977,149.265625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_blobhash[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-no blobs],37.057,37057.0,218.419921875,223662.0,628.7890625,675157114880.0,168.085,168085.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.22046583573787074,-131.02800000000002,0.15140337611752577,-1224.2158203125,1.400250526279163,179.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_blobhash[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-one blob and accessed],51.079,51079.0,218.419921875,223662.0,623.6328125,669620633600.0,246.153,246153.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.20750915081270593,-195.07399999999998,0.15140337611752577,-1224.2158203125,1.3056314300201182,145.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_blobhash[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-one blob but access non-existent index],37.714,37714.0,218.419921875,223662.0,698.6328125,750151270400.0,165.797,165797.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.22747094338257023,-128.083,0.15140337611752577,-1224.2158203125,1.5493165162251599,247.703125,RISC0,RISC0,SP1
"test_worst_compute.py::test_worst_blobhash[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-six blobs, access latest]",50.989,50989.0,218.419921875,223662.0,643.3203125,690759925760.0,239.901,239901.0,1442.6357421875,1477259.0,476.2421875,511361155072.0,0.21254184017573913,-188.912,0.15140337611752577,-1224.2158203125,1.350825964992864,167.078125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldataload[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-empty],67.196,67196.0,218.419921875,223662.0,669.1015625,718442332160.0,334.008,334008.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20118081004047808,-266.812,0.15140337611752577,-1224.2158203125,1.2813626774787175,146.921875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldataload[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-one-loop],78.741,78741.0,218.419921875,223662.0,713.1640625,765754081280.0,389.079,389079.0,1442.6357421875,1477259.0,474.3671875,509347889152.0,0.20237792324952,-310.338,0.15140337611752577,-1224.2158203125,1.5034009123997432,238.796875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldataload[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-zero-loop],79.316,79316.0,218.419921875,223662.0,670.0390625,719448965120.0,387.559,387559.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20465529119437298,-308.24300000000005,0.15140337611752577,-1224.2158203125,1.411095937741654,195.203125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-calldata_length_0],34.863,34863.0,218.419921875,223662.0,713.1640625,765754081280.0,174.113,174113.0,1442.6357421875,1477259.0,477.1796875,512367788032.0,0.20023203321980554,-139.25,0.15140337611752577,-1224.2158203125,1.4945398582164082,235.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-calldata_length_10000],34.213,34213.0,218.419921875,223662.0,698.6328125,750151270400.0,167.841,167841.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.20384173116223092,-133.62800000000001,0.15140337611752577,-1224.2158203125,2.0436963651114692,356.78515625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_calldatasize[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-calldata_length_1000],35.05,35050.0,218.419921875,223662.0,629.2578125,675660431360.0,169.16,169160.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2072002837550248,-134.11,0.15140337611752577,-1224.2158203125,1.3252110103818753,154.421875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],32.948,32948.0,218.419921875,223662.0,698.6328125,750151270400.0,166.358,166358.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.19805479748494212,-133.41,0.15140337611752577,-1224.2158203125,1.3379164858839898,176.453125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],32.468,32468.0,218.419921875,223662.0,672.3828125,721965547520.0,163.645,163645.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.19840508417611294,-131.17700000000002,0.15140337611752577,-1224.2158203125,1.492655092873619,221.921875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],33.091,33091.0,218.419921875,223662.0,530.8203125,569963970560.0,167.682,167682.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.19734378168199332,-134.59099999999998,0.15140337611752577,-1224.2158203125,1.1771686966163655,79.890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],32.705,32705.0,218.419921875,223662.0,698.6328125,750151270400.0,166.017,166017.0,1442.6357421875,1477259.0,472.9609375,507837939712.0,0.19699789780564642,-133.312,0.15140337611752577,-1224.2158203125,1.4771469631146863,225.671875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP10],32.479,32479.0,218.419921875,223662.0,646.1328125,693779824640.0,157.089,157089.0,1442.6357421875,1477259.0,351.69140625,377625772032.0,0.20675540617102406,-124.61,0.15140337611752577,-1224.2158203125,1.8372152432996791,294.44140625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP11],33.448,33448.0,218.419921875,223662.0,632.0703125,678680330240.0,161.023,161023.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20772187824099664,-127.57499999999999,0.15140337611752577,-1224.2158203125,1.3311341088204807,157.234375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP12],33.742,33742.0,218.419921875,223662.0,670.0390625,719448965120.0,161.683,161683.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20869231768336807,-127.941,0.15140337611752577,-1224.2158203125,1.4921101619721986,220.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP13],33.777,33777.0,218.419921875,223662.0,713.1640625,765754081280.0,160.1,160100.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.2109743910056215,-126.323,0.15140337611752577,-1224.2158203125,1.8963780083720254,337.09765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP14],32.821,32821.0,218.419921875,223662.0,670.0390625,719448965120.0,167.799,167799.0,1442.6357421875,1477259.0,524.9921875,563706068992.0,0.195597113212832,-134.978,0.15140337611752577,-1224.2158203125,1.2762838732719237,145.046875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP15],33.158,33158.0,218.419921875,223662.0,645.6640625,693276508160.0,155.415,155415.0,1442.6357421875,1477259.0,479.5234375,514884370432.0,0.2133513496123283,-122.25699999999999,0.15140337611752577,-1224.2158203125,1.3464702911419215,166.140625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP16],33.367,33367.0,218.419921875,223662.0,632.0703125,678680330240.0,152.393,152393.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.21895362647890648,-119.02600000000001,0.15140337611752577,-1224.2158203125,1.3337674541288185,158.171875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP1],33.832,33832.0,218.419921875,223662.0,665.8203125,714919116800.0,157.263,157263.0,1442.6357421875,1477259.0,477.1796875,512367788032.0,0.2151300687383555,-123.43100000000001,0.15140337611752577,-1224.2158203125,1.3953240884755809,188.640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP2],33.551,33551.0,218.419921875,223662.0,368.1640625,395313152000.0,158.853,158853.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.21120784624778885,-125.302,0.15140337611752577,-1224.2158203125,0.7723004310132909,-108.546875,RISC0,RISC0,RISC0
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP3],33.498,33498.0,218.419921875,223662.0,469.8828125,504532828160.0,159.951,159951.0,1442.6357421875,1477259.0,473.4296875,508341256192.0,0.20942663690755292,-126.453,0.15140337611752577,-1224.2158203125,0.9925081271968185,-3.546875,RISC0,RISC0,RISC0
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP4],33.15,33150.0,218.419921875,223662.0,646.1328125,693779824640.0,157.858,157858.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.20999885973469826,-124.708,0.15140337611752577,-1224.2158203125,1.3527372053844517,168.484375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP5],33.179,33179.0,218.419921875,223662.0,614.2578125,659554304000.0,161.261,161261.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.20574720484184025,-128.082,0.15140337611752577,-1224.2158203125,1.166906602947506,87.859375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP6],33.039,33039.0,218.419921875,223662.0,672.3828125,721965547520.0,162.379,162379.0,1442.6357421875,1477259.0,377.00390625,404804861952.0,0.20346842879929056,-129.33999999999997,0.15140337611752577,-1224.2158203125,1.783490307005274,295.37890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP7],32.847,32847.0,218.419921875,223662.0,669.5703125,718945648640.0,162.238,162238.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.2024618153576844,-129.391,0.15140337611752577,-1224.2158203125,1.273117544823898,143.640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP8],31.495,31495.0,218.419921875,223662.0,633.9453125,680693596160.0,164.689,164689.0,1442.6357421875,1477259.0,475.3046875,510354522112.0,0.19123924487974306,-133.194,0.15140337611752577,-1224.2158203125,1.3337661697266556,158.640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_dup[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_DUP9],33.846,33846.0,218.419921875,223662.0,632.5390625,679183646720.0,159.337,159337.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.21241770586869338,-125.49099999999999,0.15140337611752577,-1224.2158203125,1.4056667650480044,182.546875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_jumpdests[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],33.551,33551.0,218.419921875,223662.0,633.9453125,680693596160.0,180.245,180245.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.18614108574440347,-146.69400000000002,0.15140337611752577,-1224.2158203125,1.3272215770621043,156.296875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_jumpi_fallthrough[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],42.612,42612.0,218.419921875,223662.0,632.5390625,679183646720.0,233.329,233329.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.1826262487731915,-190.717,0.15140337611752577,-1224.2158203125,1.3242774661018335,154.890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_jumpis[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],28.792,28792.0,218.419921875,223662.0,645.6640625,693276508160.0,146.568,146568.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.196441242290268,-117.77600000000001,0.15140337611752577,-1224.2158203125,1.4318508636670766,194.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_jumps[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],24.71,24710.0,218.419921875,223662.0,662.5390625,711395901440.0,122.228,122228.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.20216317046830515,-97.518,0.15140337611752577,-1224.2158203125,1.4692735494377935,211.609375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_keccak[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test],133.886,133886.0,218.419921875,223662.0,668.6328125,717939015680.0,261.874,261874.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.5112611408539984,-127.98800000000003,0.15140337611752577,-1224.2158203125,1.482787297077219,217.703125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_0-opcode_MLOAD],46.526,46526.0,218.419921875,223662.0,593.6328125,637408378880.0,234.651,234651.0,1442.6357421875,1477259.0,419.5234375,450459860992.0,0.19827744181784865,-188.125,0.15140337611752577,-1224.2158203125,1.415017039423453,174.109375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_0-opcode_MSTORE8],40.667,40667.0,218.419921875,223662.0,698.6328125,750151270400.0,197.783,197783.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.2056142337814676,-157.11599999999999,0.15140337611752577,-1224.2158203125,1.4742247646680624,224.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_0-opcode_MSTORE],52.527,52527.0,218.419921875,223662.0,698.6328125,750151270400.0,266.035,266035.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.19744394534553722,-213.50800000000004,0.15140337611752577,-1224.2158203125,1.5557855912594165,249.578125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_1-opcode_MLOAD],47.323,47323.0,218.419921875,223662.0,644.2578125,691766558720.0,235.255,235255.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.20115619221695608,-187.932,0.15140337611752577,-1224.2158203125,1.233785664058409,122.078125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_1-opcode_MSTORE8],40.919,40919.0,218.419921875,223662.0,670.0390625,719448965120.0,198.303,198303.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.2063458444905019,-157.38400000000001,0.15140337611752577,-1224.2158203125,1.4874520890060527,219.578125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_1-opcode_MSTORE],58.775,58775.0,218.419921875,223662.0,639.5703125,686733393920.0,295.182,295182.0,1442.6357421875,1477259.0,448.5859375,481665482752.0,0.19911444464770886,-236.407,0.15140337611752577,-1224.2158203125,1.4257475748445636,190.984375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_31-opcode_MLOAD],47.099,47099.0,218.419921875,223662.0,678.0078125,728005345280.0,231.887,231887.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.20311186051826965,-184.788,0.15140337611752577,-1224.2158203125,1.297254069567557,155.359375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_31-opcode_MSTORE8],39.263,39263.0,218.419921875,223662.0,698.6328125,750151270400.0,197.392,197392.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.19890877036556698,-158.129,0.15140337611752577,-1224.2158203125,1.4742247646680624,224.734375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_False-offset_31-opcode_MSTORE],58.115,58115.0,218.419921875,223662.0,698.6328125,750151270400.0,294.943,294943.0,1442.6357421875,1477259.0,383.09765625,411347976192.0,0.19703807176301863,-236.82799999999997,0.15140337611752577,-1224.2158203125,1.8236415731139048,315.53515625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_True-offset_0-opcode_MLOAD],47.258,47258.0,218.419921875,223662.0,678.0078125,728005345280.0,234.89,234890.0,1442.6357421875,1477259.0,479.5234375,514884370432.0,0.20119204734130872,-187.63199999999998,0.15140337611752577,-1224.2158203125,1.4139200703823784,198.484375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_True-offset_0-opcode_MSTORE8],40.294,40294.0,218.419921875,223662.0,698.6328125,750151270400.0,199.077,199077.0,1442.6357421875,1477259.0,473.4296875,508341256192.0,0.20240409489795405,-158.78300000000002,0.15140337611752577,-1224.2158203125,1.4756844172346077,225.203125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_memory_access[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-big_memory_expansion_False-offset_initialized_True-offset_0-opcode_MSTORE],52.985,52985.0,218.419921875,223662.0,165.1953125,177377116160.0,265.877,265877.0,1442.6357421875,1477259.0,526.3984375,565216018432.0,0.19928387938783723,-212.892,0.15140337611752577,-1224.2158203125,0.3138218139182831,-361.203125,RISC0,RISC0,RISC0
